cell_line,plate,well,control,gene_symbol,score_area_mean,score_cell_n,score_k_corr_perc_mean,score_radial_dist_mean_mean,score_spots_number_mean,raw_repeat_1_area_mean,raw_repeat_1_cell_n,raw_repeat_1_k_corr_perc_mean,raw_repeat_1_radial_dist_mean_mean,raw_repeat_1_spots_number_mean,raw_repeat_2_area_mean,raw_repeat_2_cell_n,raw_repeat_2_k_corr_perc_mean,raw_repeat_2_radial_dist_mean_mean,raw_repeat_2_spots_number_mean,ratio_repeat_1_area_mean,ratio_repeat_1_cell_n,ratio_repeat_1_k_corr_perc_mean,ratio_repeat_1_radial_dist_mean_mean,ratio_repeat_1_spots_number_mean,ratio_repeat_2_area_mean,ratio_repeat_2_cell_n,ratio_repeat_2_k_corr_perc_mean,ratio_repeat_2_radial_dist_mean_mean,ratio_repeat_2_spots_number_mean,norm_repeat1_area_mean,norm_repeat1_cell_n,norm_repeat1_k_corr_perc_mean,norm_repeat1_radial_dist_mean_mean,norm_repeat1_spots_number_mean,norm_repeat2_area_mean,norm_repeat2_cell_n,norm_repeat2_k_corr_perc_mean,norm_repeat2_radial_dist_mean_mean,norm_repeat2_spots_number_mean,sd_cell_n,sd_k_area_mean,sd_k_corr_perc_mean,sd_radial_dist_mean_mean,sd_spots_number_mean
HCT116,1,B14,sample,H1FX,-0.85,-0.3,0.79,-0.06,0.06,116.244461477892,944,58.9878177966102,0.507547882493523,31.6059322033898,113.602140034239,296,57.5236486486486,0.499628977165592,31.4594594594595,0.948,1.13,0.999,0.992,0.961,0.993,0.851,0.975,0.995,1.01,-1.7,-0.469,0.31,-0.122,-0.308,0.001,-0.127,1.277,0.001,0.426,0.24183051916579923,1.2027886347983172,0.6837722574073914,0.08697413408594534,0.5190163773909259
HCT116,2,M14,sample,HP1BP3,1.25,0.36,0.78,-0.21,0.76,125.745501395895,958,57.4358037578288,0.520370052795185,39.2828810020877,128.773725971967,795,59.4830188679245,0.510985389821635,34.3811320754717,1.03,1.19,1,0.998,1.1,1.06,0.998,1,1.01,1.05,0.398,1.169,0.984,-1.009,0.506,2.101,-0.447,0.582,0.59,1.007,1.1426845583974607,1.2042028483606904,0.28425692603699215,1.1306637431172895,0.3542604973744602
HCT116,3,I15,sample,"NASP",-0.5,-0.21,0.78,-0.56,0.81,125.748319432206,815,57.4705521472393,0.522369316612925,37.8503067484663,123.362593517011,908,60.8694933920705,0.501177778051426,33.7037444933921,1.01,1.04,1.01,0.996,1.05,1.01,1.03,1.02,0.994,1.02,-0.401,-0.42,0.152,-0.184,0.682,-0.592,0,1.401,-0.932,0.93,0.29698484809834996,0.13505739520663054,0.8831763697019979,0.5289158723275376,0.17536248173426378
HCT116,3,O17,sample,TARBP2,2.26,-0.37,0.77,-0.13,-0.21,130.114564249497,792,57.8844696969697,0.517511656818553,37.0088383838384,131.959563090281,740,60.1114864864865,0.509787863526519,33.5527027027027,1.04,1.01,1.02,0.987,1.03,1.08,0.84,1.01,1.01,1.02,1.883,-0.358,1.531,-1.487,-0.298,2.642,-0.376,0,1.232,-0.13,0.012727922061357866,0.5366940469205895,1.0825804819966043,1.9226233380462228,0.11879393923933998
HCT116,2,M05,sample,RIF1,2.22,-0.36,0.77,-1.23,-1.54,127.350843073029,662,59.6827794561934,0.51047260100136,32.6299093655589,131.234623353592,788,60.3718274111675,0.49683160968803,32.6180203045685,1.04,0.822,1.04,0.979,0.913,1.08,0.989,1.02,0.983,1,1.663,-0.352,1.328,-1.197,-2.667,2.784,-0.378,0.203,-1.261,-0.416,0.018384776310850254,0.7926667017101195,0.7954951288348661,0.04525483399593892,1.5916973644509185
HCT116,1,I20,sample,SMUG1,0.37,1.48,0.77,0.69,0.04,120.126067063471,840,59.6077380952381,0.512945988572105,32.0035714285714,121.079219892917,694,60.6959654178674,0.506359299189776,31.5403458213256,0.98,1.01,1.01,1,0.973,1.06,1.99,1.03,1.01,1.01,0.16,1.42,0.899,1.207,-0.001,0.589,1.535,0.632,0.167,0.072,0.08131727983645295,0.3033488091290289,0.1887975105768082,0.7353910524340095,0.05161879502661797
HCT116,1,N03,sample,GTF2H5,0.24,1.76,0.77,-1.19,-0.05,121.033079832171,1161,59.2644272179156,0.508252454512417,33.8957795004307,110.617998871372,506,60.4130434782609,0.506447301173419,29.0138339920949,0.987,1.39,1,0.993,1.03,0.967,1.45,1.02,1.01,0.932,0.208,2.148,0.679,-2.376,0.042,0.264,1.367,0.858,-0.005,-0.145,0.5522503961066937,0.039597979746446674,0.12657211383239197,1.676550178193304,0.1322289680818844
HCT116,2,K15,sample,RCC1,-0.42,-0.57,0.77,0.03,-1.33,122.420428245956,636,57.7617924528302,0.522368066288189,35.5157232704403,119.985255914412,601,60.5973377703827,0.506755182064825,32.2712146422629,0.998,0.79,1.01,1,0.994,0.989,0.755,1.02,1,0.989,-0.793,-0.771,0.74,-0.001,-2.094,-0.043,-0.377,0.805,0.054,-0.56,0.27860007178749974,0.5303300858899107,0.04596194077712563,0.038890872965260115,1.0847018023401638
HCT116,4,J14,sample,ZNF330,0.4,1.2,0.76,-0.88,0.31,128.085126354602,800,58.875,0.513047103595124,35.05625,121.748716973284,1087,59.878104875805,0.502325009390536,32.8114075436983,1.03,1.02,1.02,0.989,1.04,1,1.16,1.02,0.99,0.996,0.921,1.325,1.223,-1.001,0.61,-0.111,1.07,0.291,-0.751,0,0.18031222920256954,0.7297341981845171,0.6590235200658624,0.1767766952966368,0.43133513652379396
HCT116,3,E12,sample,MBD5,-0.34,-0.31,0.75,-1.27,0.01,124.830741301815,644,59.3781055900621,0.517434120625114,35.388198757764,123.475920883483,863,60.8818076477404,0.495215391463232,32.784472769409,1,0.825,1.04,0.986,0.981,1.01,0.98,1.02,0.982,0.992,-0.048,-0.717,1.358,-0.514,-0.051,-0.639,0.102,0.146,-2.026,0.064,0.5791204537917823,0.4179001076812496,0.8570134187980957,1.0691454531540596,0.08131727983645297
HCT116,1,B22,neg2,NA,-1.48,-0.47,0.75,-0.98,-0.48,115.96801989462,938,59.4701492537313,0.503905647294136,31.4402985074627,104.356173211454,117,58.6410256410256,0.50152679439733,29.8034188034188,0.946,1.12,1.01,0.985,0.956,0.912,0.336,0.993,0.999,0.958,-1.717,0.315,0.723,-1.692,-0.409,-1.234,-1.249,0.773,-0.277,-0.559,1.1059150057757603,0.3415325753131025,0.03535533905932741,1.0005560953789647,0.10606601717798218
HCT116,4,C13,sample,SGO2,-0.18,0.88,0.74,-1.38,0.55,123.997317676622,787,56.4320203303685,0.518679212796435,33.5133418043202,124.11573524069,1101,60.0508628519528,0.501848099428303,34.0435967302452,0.995,1.01,0.976,1,0.996,1.02,1.17,1.02,0.989,1.03,-0.056,0.099,-0.385,-0.743,0.216,-0.307,1.668,1.869,-2.015,0.875,1.109450539681693,0.17748380207782344,1.5938186847944782,0.8994398256692885,0.46598336880193486
HCT116,4,O22,neg,NA,-1.51,-0.11,0.74,-2.25,-2.13,118.422916627263,903,57.4739756367663,0.498904047709046,32.0520487264673,113.41724684912,782,58.6438618925831,0.509137353423234,32.846547314578,0.95,1.16,0.994,0.962,0.952,0.933,0.831,0.996,1,0.997,-1.341,1.006,0.862,-4.119,-3.024,-1.673,-1.228,0.621,-0.375,-1.231,1.5796765491707472,0.23475945135393383,0.17041273426595793,2.647407788762434,1.2678424586674797
HCT116,1,N07,sample,PIH1D1,1.31,0.23,0.73,-0.86,0.42,129.764273397533,887,60.478579481398,0.508505222583974,34.6133032694476,114.60085582667,481,60.2754677754678,0.499473189687572,32.1288981288981,1.06,1.06,1.02,0.994,1.05,1,1.38,1.02,0.995,1.03,2.519,-0.399,1.455,-1.714,0.154,0.094,0.861,0,0,0.692,0.8909545442950499,1.7147339443773777,1.0288403666264267,1.2119810229537424,0.3804234482783625
HCT116,4,J09,sample,KNTC1,0.49,-0.01,0.73,-0.35,0.81,124.678594382976,674,56.9035608308605,0.520796602172701,34.9643916913947,125.576186968202,1040,60.7192307692308,0.506307861946271,33.8509615384615,1,0.863,0.984,1,1.04,1.03,1.11,1.03,0.998,1.03,0.079,-0.03,-0.146,0.001,0.862,0.906,0.007,1.597,-0.709,0.767,0.02616295090390226,0.5847773080412748,1.2324871196081524,0.5020458146424487,0.067175144212722
HCT116,1,H15,sample,GTF2H3,0.96,-1.02,0.72,-0.48,1.17,127.757954191826,747,59.9551539491299,0.511940544291437,34.5876840696118,114.999652212111,174,58.4166666666667,0.491380042113571,31,1.04,0.896,1.02,1,1.05,1.01,0.5,0.99,0.978,0.996,1.76,-0.895,1.577,0.073,1.278,0.156,-1.142,-0.14,-1.036,1.067,0.17465537495307715,1.1341992770232223,1.2141023432973022,0.7841814203358812,0.14919953083036158
HCT116,3,B08,sample,HIST1H2AE,0.61,1.41,0.72,-0.14,0.24,123.794122136785,955,58.7821989528796,0.516999907935517,33.8178010471204,125.765504135607,1039,60.944177093359,0.50278258493229,33.8825794032724,0.993,1.22,1.03,0.986,0.937,1.03,1.18,1.02,0.997,1.03,-0.046,1.614,0.539,-0.506,-0.585,1.26,1.216,0.91,0.222,1.06,0.28142849891224603,0.9234814562296311,0.2623366158202091,0.5147737367038066,1.1631906550518707
HCT116,2,H18,sample,PCGF2,0.24,1.22,0.72,-0.01,0.46,124.425652873121,1025,56.6926829268293,0.525599202193475,38.4156097560976,120.362759076646,969,59.8080495356037,0.501050871395178,32.0423116615067,1.01,1.27,0.988,1.01,1.07,0.993,1.22,1.01,0.992,0.982,-0.049,1.217,0.018,0.613,0.924,0.534,1.218,1.413,-0.643,-0.01,7.071067811864697e-4,0.4122432534317572,0.9864139597552338,0.8881261171703037,0.6604377336282354
HCT116,2,I02,sample,CBX6,-0.18,-0.06,0.72,0.33,-0.54,118.593977262182,698,56.256446991404,0.529563962809812,35.352435530086,120.496867039347,554,62.8628158844765,0.49978993789437,30.8465703971119,0.967,0.867,0.98,1.02,0.989,0.994,0.696,1.06,0.989,0.946,-0.93,-0.078,-1.184,1.397,-0.036,0.563,-0.035,2.631,-0.727,-1.05,0.03040559159102154,1.0557104243115154,2.6976123702266785,1.501894803240227,0.7170062761231593
HCT116,1,D02,sample,AURKC,-0.38,1.08,0.72,-0.07,-0.11,118.021643430507,1062,59.6087570621469,0.511157216660857,33.0197740112994,106.645585359957,247,60.6963562753036,0.513647525193342,29.2186234817814,0.963,1.27,1.01,0.999,1,0.932,0.71,1.03,1.02,0.939,-0.527,2.059,0.21,-0.245,1.067,-0.24,0.101,1.224,0.103,-1.296,1.3845150775632602,0.20293964620053917,0.7170062761231591,0.24607315985291853,1.6708933239438117
HCT116,1,E19,sample,PHF12,1.74,0.25,0.71,0.42,-0.42,129.134694020707,718,59.4644846796657,0.515862246970423,32.2743732590529,124.06622380401,635,61.2094488188976,0.506611442056271,32.9716535433071,1.05,0.861,1.01,1.01,0.981,1.08,1.82,1.04,1.01,1.06,1.894,-0.852,-0.002,0.507,-1.249,1.579,1.355,1.426,0.329,0.402,1.5605846660787104,0.22273863607376243,1.0097484835343897,0.12586500705120546,1.1674332957389901
HCT116,1,D20,sample,EP400,1.35,0.38,0.71,-0.02,0.91,124.860609792481,679,60.6870397643594,0.504376171460064,32.7128129602356,117.851607401057,504,60.0069444444444,0.505059968147432,31.8412698412698,1.02,0.814,1.03,0.986,0.995,1.03,1.45,1.02,1.01,1.02,1.762,-0.007,0.984,-0.045,1.495,0.938,0.763,0.438,-0.003,0.331,0.5444722215136416,0.5826559876977152,0.38608030252785497,0.029698484809834995,0.8230722933011414
HCT116,1,O04,sample,CENPF,0.48,0.42,0.71,0.17,1.21,120.948861900138,820,59.8817073170732,0.514869523374965,33.6890243902439,111.6228707398,379,60.6266490765171,0.505081857092098,31.8786279683377,0.987,0.983,1.01,1.01,1.02,0.976,1.09,1.03,1.01,1.02,1.457,0.479,0.674,0.118,2.307,-0.496,0.367,0.738,0.226,0.11,0.07919595949289332,1.3809795436573273,0.045254833995939,0.07636753236814714,1.5535135982668449
HCT116,2,N10,sample,BABAM1,0.09,0.45,0.71,-0.69,-0.01,124.28020182922,1048,58.2457061068702,0.515569468908445,35.300572519084,120.382307450192,947,59.7317845828933,0.500138520069539,33.9155227032735,1.01,1.3,1.02,0.989,0.988,0.993,1.19,1.01,0.99,1.04,0,0.924,1.18,-1.227,-1.382,0.178,-0.016,0.246,-0.158,1.356,0.6646803743153546,0.12586500705120546,0.6604377336282353,0.7558971490884193,1.9360583668887672
HCT116,3,F19,sample,PHC2,0,0.02,0.71,-1.12,-0.28,127.386748860975,847,60.1393152302243,0.508232370261775,34.0094451003542,123.254853953956,964,60.5020746887967,0.497510230139818,32.2624481327801,1.02,1.09,1.06,0.969,0.942,1.01,1.09,1.01,0.987,0.977,0,0,-0.083,-0.285,0.172,0,0.041,1.504,-1.948,-0.722,0.02899137802864845,0,1.1221784617430508,1.1759185771132286,0.6321534623807734
HCT116,2,B02,sample,MBD2,-0.5,-0.4,0.71,0.33,0.35,120.688615197193,1250,58.6528,0.514953791550503,33.36,113.957423232405,63,60.7380952380952,0.515482444909883,31.7460317460317,0.984,1.55,1.02,0.987,0.933,0.94,0.0791,1.02,1.02,0.973,0.111,2.835,-0.116,-0.748,0.651,-1.116,-3.627,1.538,1.4,0.041,4.56932402002747,0.8676200205158939,1.1695546160825496,1.5188653659887041,0.431335136523794
HCT116,4,M15,sample,ORC3,-0.54,1.03,0.71,-0.19,-1.16,124.7659481956,1026,56.7738791423002,0.520339005109471,35.7358674463938,117.784312535404,1009,59.1179385530228,0.510402821461192,32.4925668979187,1,1.31,0.982,1,1.06,0.969,1.07,1,1.01,0.986,0,1.605,1.422,-0.906,-1.98,-1.071,0.449,0,0.529,-0.336,0.8174154390516489,0.7573113626507924,1.0055058428472705,1.0146982310026957,1.1624835482706841
HCT116,3,H13,sample,MIS18BP1,-0.54,-0.26,0.71,0.22,-2.32,122.422066497888,716,57.5104748603352,0.530642535591286,34.1536312849162,125.029664614295,969,60.813209494324,0.505153521674961,31.09391124871,0.982,0.917,1.01,1.01,0.946,1.02,1.1,1.02,1,0.941,-1.05,-0.932,0.458,0.447,-2.059,-0.024,0.415,0.956,0,-2.58,0.9524728342582796,0.7254915574973978,0.35213917703090064,0.31607673119038676,0.3684026329981912
HCT116,4,C15,sample,MAD2L2,1.3,-0.19,0.7,0.26,-0.07,134.353891757657,880,59.0875,0.515719443561577,34.7261363636364,126.475714834524,831,59.878459687124,0.507598716891773,32.6438026474128,1.08,1.13,1.02,0.995,1.03,1.04,0.883,1.02,1,0.991,2.314,0.214,0.875,0.37,0.134,0.292,-0.586,0.52,0.159,-0.277,0.565685424949238,1.429769911559199,0.25102290732122434,0.14919953083036153,0.29062088706767103
HCT116,4,C03,sample,SOX4,1.01,-0.46,0.7,-0.77,-0.17,125.24084379413,924,60.2132034632035,0.497884646517984,31.6277056277056,125.353996929941,700,60.31,0.504627331886184,33.0528571428571,1,1.18,1.04,0.96,0.94,1.03,0.744,1.02,0.995,1,0.754,-0.264,0.219,-1.705,-0.822,1.264,-0.661,1.189,0.166,0.472,0.2807213921310594,0.36062445840513924,0.6858935777509512,1.3229967876000306,0.9149961748553924
HCT116,4,F19,sample,RB1,0.76,0.52,0.7,-0.18,0,128.687098961683,738,59.2168021680217,0.517201736801298,33.3536585365854,123.747124723209,994,58.8043259557344,0.510087467931818,32.7726358148893,1.03,0.945,1.02,0.997,0.991,1.02,1.06,0.998,1.01,0.995,1.287,0.019,0.775,-0.418,-0.004,0.227,1.019,0.631,0.049,0.001,0.7071067811865475,0.7495331880577403,0.10182337649086286,0.33021886681411766,0.0035355339059327377
HCT116,4,J08,sample,DYNC1LI2,0.74,0.8,0.7,-0.43,0.9,127.544213366226,958,58.5474947807933,0.515544402394654,35.1179540709812,122.545087569618,1007,58.8992055610725,0.509371848861512,33.9563058589871,1.02,1.23,1.01,0.994,1.04,1.01,1.07,1,1,1.03,1.045,1.6,1.273,-0.814,0.634,0.434,0,0.135,-0.05,1.164,1.1313708498984762,0.4320422433049805,0.8046875169902911,0.5402295808265223,0.37476659402887014
HCT116,2,D09,sample,SMYD2,0.54,0.3,0.7,-0.01,0.07,123.931071710119,975,57.7128205128205,0.520040700017232,36.5466666666667,121.868697537769,872,59.2580275229358,0.503319019104384,32.4059633027523,1.01,1.21,1.01,0.997,1.02,1.01,1.09,0.999,0.996,0.993,0.366,-0.007,0.856,-0.026,0.153,0.716,0.603,0.545,-0.001,-0.016,0.43133513652379396,0.24748737341529162,0.21991020894901622,0.017677669529663688,0.11950104602052652
HCT116,4,L07,sample,CLASP2,-0.71,1.08,0.7,-0.86,1.08,124.008242360741,754,56.340848806366,0.524121671696065,37.5543766578249,118.561438975655,1048,59.0391221374046,0.510848436643406,33.0906488549618,0.995,0.965,0.975,1.01,1.12,0.975,1.11,1,1.01,1,-0.214,0.569,0.55,-0.922,1.548,-1.208,1.597,0.856,-0.797,0.608,0.7269057710597708,0.7028641404994282,0.2163746750430835,0.08838834764831845,0.6646803743153548
HCT116,3,F14,sample,BMP4,0.2,-0.03,0.69,-1.43,0.3,131.608192064326,663,57.4758672699849,0.517969358803934,36.3559577677225,121.175634011435,969,61.4473684210526,0.49528245675047,32.4004127966976,1.06,0.849,1.01,0.987,1.01,0.991,1.1,1.03,0.982,0.981,0.699,-0.127,0.281,-0.172,0.528,-0.305,0.069,1.108,-2.681,0.077,0.13859292911256332,0.7099352083112936,0.5847773080412748,1.7741309139970478,0.31890515831513294
HCT116,3,N20,sample,PRKRA,0.07,-0.81,0.69,-0.36,-0.67,122.252659575598,739,58.8545331529093,0.515035233738345,33.0866035182679,126.034624418569,858,60.1643356643357,0.501209649149181,34.1853146853147,0.98,0.947,1.03,0.982,0.917,1.03,0.974,1.01,0.994,1.03,-0.166,-0.723,0.757,-0.313,-2.512,0.313,-0.897,0.622,-0.403,1.178,0.1230365799264593,0.33870414818835626,0.09545941546018392,0.0636396103067893,2.6092240225783603
HCT116,2,C13,sample,UBN1,-0.09,1.4,0.69,-0.92,0.36,123.338719220723,934,57.3806209850107,0.52189241280469,35.220556745182,121.60780776445,898,58.93429844098,0.505034163748357,34.0155902004454,1.01,1.16,1,1,0.985,1,1.13,0.993,1,1.04,0.557,1.511,0.905,-0.848,0.34,-0.73,1.293,0.485,-1.002,0.372,0.15414927829866734,0.9100464273870866,0.29698484809834996,0.10889444430272834,0.0226274169979695
HCT116,1,I22,neg,NA,-1.24,-0.07,0.69,-1.94,-0.68,117.790429189717,915,59.6551912568306,0.505842760916612,33.183606557377,112.800204307719,177,59.1242937853107,0.483621151263236,29.6271186440678,0.961,1.1,1.01,0.989,1.01,0.986,0.509,1,0.963,0.952,-1.728,0.93,0.913,-1.456,-0.037,-0.752,-1.077,0.476,-2.425,-1.331,1.419163309841401,0.6901362184380704,0.3090056633785213,0.6851864709697645,0.9149961748553924
HCT116,3,G22,neg,NA,-1.6,1.06,0.69,-0.99,-0.85,118.437938021195,899,59.8971078976641,0.513023412811698,32.4004449388209,120.266039910732,1028,58.5150778210117,0.502354031060646,34.1731517509728,0.95,1.15,1.05,0.978,0.898,0.983,1.17,0.98,0.997,1.03,-2.473,1.011,2.515,-1.661,-2.84,-0.735,1.112,-1.138,-0.314,1.139,0.07141778489984144,1.2289515857022195,2.583061071674458,0.9524728342582796,2.8135778823412725
HCT116,1,H16,sample,OTUB1,-2.28,-0.67,0.68,0,-2.29,119.996093773988,687,59.834788937409,0.511963345891756,31.6113537117904,NA,NA,NA,NA,NA,0.979,0.824,1.01,1,0.961,NA,NA,NA,NA,NA,-2.283,-0.674,0.684,0,-2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HCT116,1,N21,sample,MSL1,1.1,0.29,0.67,-0.02,1.1,119.276926842382,796,58.8592964824121,0.518022517791009,33.9824120603015,123.104152791099,625,60.8448,0.489546129359783,31.8608,0.973,0.954,0.997,1.01,1.03,1.08,1.8,1.03,0.975,1.02,0.869,-1.233,0.879,0.323,1.445,1.335,1.805,0.453,-0.362,0.749,2.1481904012447313,0.3295117600329311,0.30122748878546923,0.48436814511278503,0.4921463197058371
HCT116,2,O17,sample,ASZ1,0.08,-0.14,0.67,-0.17,-0.87,121.058990053463,753,58.5823373173971,0.520161597547455,34.4674634794157,120.196521216966,815,59.3815950920245,0.506160158762138,33.3263803680982,0.987,0.935,1.02,0.997,0.964,0.991,1.02,1,1,1.02,-0.224,-0.194,0.924,-0.017,-1.71,0.378,-0.081,0.41,-0.328,-0.021,0.07990306627407988,0.4256782822743016,0.36345288552988547,0.21991020894901628,1.1943033534240788
HCT116,2,B13,sample,TNRC6A,-0.07,-0.4,0.67,-0.49,-0.62,121.497831266916,845,59.3426035502959,0.518529891685314,32.3692307692308,124.702773260724,720,59.56875,0.506499552398933,33.5027777777778,0.991,1.05,1.03,0.994,0.906,1.03,0.904,1,1,1.03,-0.57,-0.553,1.189,-0.293,-1.054,0.434,-0.251,0.157,-0.69,-0.186,0.21354624791833737,0.7099352083112936,0.7297341981845171,0.28072139213105934,0.6137686860699233
HCT116,3,I06,sample,HIRIP3,-0.21,0.68,0.67,-0.53,-1.52,123.15646621452,724,56.5414364640884,0.525981956037222,36.2762430939227,122.282349584924,976,61.3586065573771,0.502324488687575,29.7571721311475,0.987,0.928,0.992,1,1.01,1,1.11,1.03,0.996,0.901,-0.5,0.554,0.31,-0.633,0,0.083,0.802,1.025,-0.437,-3.036,0.17536248173426378,0.4122432534317572,0.5055813485483814,0.13859292911256332,2.1467761876823586
HCT116,1,B06,sample,JADE2,-0.45,0.25,0.67,0.6,-0.09,122.99714286713,1000,59.142,0.516197386145417,32.731,108.95687203629,241,58.9626556016597,0.511008359462153,31.1576763485477,1,1.2,1,1.01,0.995,0.952,0.693,0.999,1.02,1,-0.417,0.502,0.362,0.638,-0.389,-0.483,0,0.97,0.567,0.199,0.3549676041556469,0.04666904755831214,0.42992092296142087,0.05020458146424492,0.41577878733768997
HCT116,4,E03,sample,SOX21,0.39,-0.03,0.66,-0.75,-0.15,126.847717822299,838,60.0578758949881,0.510697723264145,33.8603818615752,118.393570135219,758,59.2420844327177,0.50140475101134,31.8192612137203,1.02,1.07,1.04,0.985,1.01,0.974,0.806,1.01,0.988,0.966,0.967,-0.231,0.519,-0.587,0.733,-0.191,0.164,0.797,-0.911,-1.034,0.2793071785686863,0.8188296526140221,0.19657568516986024,0.22910259710444145,1.2494576823566295
HCT116,4,C02,sample,SOX12,0.28,-0.89,0.66,-1.06,-0.26,123.687658265932,953,60.3588667366212,0.50629954052591,33.0073452256034,119.663580538498,558,60.8539426523297,0.490625262506693,31.9731182795699,0.992,1.22,1.04,0.976,0.981,0.984,0.593,1.03,0.967,0.97,0.555,0.018,0.02,-0.068,0.786,0,-1.791,1.307,-2.059,-1.316,1.2791561671664644,0.3924442635585339,0.9100464273870866,1.4078496013424162,1.486338454054123
HCT116,2,N17,sample,SMARCAD1,-0.12,0.36,0.66,-0.28,0.47,120.650513203755,790,58.5493670886076,0.518481648346461,35.893670886076,122.935061856678,972,59.3215020576132,0.504464688565259,33.8034979423868,0.984,0.981,1.02,0.994,1,1.01,1.22,1,0.999,1.04,-0.524,0.551,1.392,-0.534,-0.101,0.283,0.175,-0.065,-0.025,1.033,0.26587214972614187,0.5706351724175438,1.0302545801887997,0.3599173516239527,0.8018590898655449
HCT116,3,C20,sample,ANP32E,-0.32,-1.4,0.66,0.55,-0.68,120.128065886513,615,58.6365853658537,0.51826604973109,32.5658536585366,126.746927071103,730,61.4198630136986,0.505129674894551,32.6575342465753,0.963,0.788,1.03,0.988,0.902,1.04,0.829,1.03,1,0.988,-1.427,-1.927,0,0.549,-0.998,0.788,-0.878,1.329,0.556,-0.356,0.7417550134646884,1.5662415203282027,0.9397449121969217,0.004949747468305837,0.4539625535217635
HCT116,2,F18,sample,OGG1,-0.7,0.36,0.66,0.03,0.06,124.333672964202,998,58.1497995991984,0.519562532298308,36.4579158316633,119.590666969246,689,59.3534107402032,0.505398916591973,32.7547169811321,1.01,1.24,1.01,0.996,1.02,0.986,0.865,1,1,1,-0.579,1.084,0.824,-0.193,-0.074,-0.829,-0.359,0.49,0.249,0.19,1.020355085252188,0.1767766952966369,0.23617366491630684,0.312541197284454,0.18667619023324855
HCT116,4,L22,neg2,NA,-0.9,0.48,0.66,-1.13,-0.58,122.154159157306,841,58.4934601664685,0.509281042601905,33.0832342449465,116.786035037256,978,59.9151329243354,0.504755455178804,33.1053169734151,0.98,1.08,1.01,0.982,0.983,0.96,1.04,1.02,0.995,1,-0.209,0.717,0.894,-1.899,-1.893,-1.588,0.236,0.433,-0.362,0.725,0.34011836175072935,0.9751002512562491,0.32597622612699845,1.0868231226837235,1.8512055531463814
HCT116,4,H05,sample,TAF4,-1.12,1.48,0.66,-1.39,0.63,119.584682631484,937,60.1296691568837,0.511659283604785,32.0757737459979,119.286815873375,1287,58.5652680652681,0.503696904402844,33.7490287490287,0.959,1.2,1.04,0.987,0.953,0.981,1.37,0.994,0.993,1.02,-1.467,0.861,1.7,-1.577,-0.196,-0.779,2.095,-0.39,-1.206,1.46,0.8725697679841997,0.48648946545634475,1.4778531726798843,0.2623366158202091,1.1709688296449228
HCT116,4,O16,sample,EME1,-1.61,0.29,0.66,-0.27,-2.14,123.642574640059,724,58.2790055248619,0.522584174774256,33.3342541436464,121.279257952351,1059,60.8059490084986,0.503142763952318,32.2426817752597,0.992,0.927,1.01,1.01,0.991,0.997,1.13,1.03,0.992,0.979,-2.196,-0.069,0.001,0,-2.105,-1.016,0.64,1.328,-0.535,-2.177,0.5013387078612622,0.8343860018001261,0.9383306986345487,0.37830212793480295,0.05091168824543146
HCT116,3,D13,sample,SIRT7,0.65,1.26,0.65,-0.62,0.42,128.049040005481,825,57.8836363636364,0.519363838549371,36.8327272727273,126.902869561236,963,59.7414330218069,0.507831376566827,33.2326064382139,1.03,1.06,1.02,0.99,1.02,1.04,1.09,1,1.01,1.01,0.641,1.016,1.197,-1.698,0.253,0.667,1.511,0.108,0.45,0.589,0.3500178566873409,0.018384776310850254,0.7700392847121503,1.5188653659887041,0.23758787847867996
HCT116,2,C02,sample,LEO1,-0.16,2.08,0.65,-1.03,-0.33,117.30964809441,1058,58.343572778828,0.518521431243935,32.082230623818504,118.602143950559,767,58.6949152542373,0.504193988621974,32.0990873533246,0.956,1.31,1.02,0.994,0.898,0.978,0.963,0.989,0.998,0.984,-0.384,2.737,0.822,-1.267,-1.085,0.072,1.425,0.484,-0.794,0.42,0.9277240969167504,0.3224406922210657,0.23900209204105305,0.3344615075012369,1.064195705685754
HCT116,2,F19,sample,TIPARP,-1.63,0.05,0.65,-0.77,-0.42,120.828982369547,779,59.6790757381258,0.509201459117982,33.183568677792,116.029961873743,944,59.1965042372881,0.50710300846612,32.0805084745763,0.985,0.967,1.04,0.976,0.928,0.957,1.19,0.998,1,0.983,-0.677,-0.026,1.29,-1.577,-0.053,-2.575,0.118,0.011,0.044,-0.791,0.10182337649086284,1.3420886706920672,0.9043895731375943,1.1462200923033934,0.5218448045156721
HCT116,1,G10,sample,PARP14,-2.08,-0.23,0.65,0.18,-0.58,122.019038157453,896,60.0524553571429,0.511557924565744,32.8125,96.378873534008,55,61.5636363636364,0.512289888335645,29.4363636363636,0.995,1.07,1.02,1,0.998,0.843,0.158,1.04,1.02,0.946,-1.211,0.265,0.472,0.457,-0.184,-2.95,-0.716,0.832,-0.099,-0.981,0.6936717523440031,1.2296586924834063,0.2545584412271571,0.3931513703397204,0.5635641046056784
